,label,site,site.code,sub.site,sub.site.code,transect,trans,site.label,date,season,protection,enforcement,total.mpa.ha,size.notake,yr.creation,age.reserve.yr,rug,lat,lon,d.range.code,depth.range,depth,t.length,t.width,t.area,family ,order,sp.code,sp.rich,sp.length,species,sp.n,data.origin
5085,PIP1AF,PIPERI,PIP,1,1PIP,A,1434,PIP1AF,,Summer,YES,1,438,438,1992,16,1.28,39.333,24.327,3,08-‹š”,10,25,5,125,Sparidae,Perciformes,SARGUS,7,,Diplodus.sargus,5,Sala - PEW
5089,PIP1AF,PIPERI,PIP,1,1PIP,A,1434,PIP1AF,,Summer,YES,1,438,438,1992,16,1.28,39.333,24.327,3,08-‹š”,10,25,5,125,Serranidae,Perciformes,SCRIBA,7,,Serranus.scriba,1,Sala - PEW
5090,PIP1AF,PIPERI,PIP,1,1PIP,A,1434,PIP1AF,,Summer,YES,1,438,438,1992,16,1.28,39.333,24.327,3,08-‹š”,10,25,5,125,Sparidae,Perciformes,SPON,7,,Spondyliosoma.cantharus,2,Sala - PEW
5092,PIP1AF,PIPERI,PIP,1,1PIP,A,1434,PIP1AF,,Summer,YES,1,438,438,1992,16,1.28,39.333,24.327,3,08-‹š”,10,25,5,125,Labridae,Perciformes,TINCA,7,,Symphodus.tinca,2,Sala - PEW
5094,PIP1BF,PIPERI,PIP,1,1PIP,B,1435,PIP1BF,,Summer,YES,1,438,438,1992,16,1.17,39.333,24.327,3,08-‹š”,10,25,5,125,Labridae,Perciformes,CHROM,4,,Chromis.chromis,180,Sala - PEW
5095,PIP1BF,PIPERI,PIP,1,1PIP,B,1435,PIP1BF,,Summer,YES,1,438,438,1992,16,1.17,39.333,24.327,3,08-‹š”,10,25,5,125,Labridae,Perciformes,CJ,4,,Coris.julis,5,Sala - PEW
5097,PIP1BF,PIPERI,PIP,1,1PIP,B,1435,PIP1BF,,Summer,YES,1,438,438,1992,16,1.17,39.333,24.327,3,08-‹š”,10,25,5,125,Epinephelinae,Perciformes,EMARG,4,,Epinephelus.marginatus,1,Sala - PEW
5098,PIP1BF,PIPERI,PIP,1,1PIP,B,1435,PIP1BF,,Summer,YES,1,438,438,1992,16,1.17,39.333,24.327,3,08-‹š”,10,25,5,125,Labridae,Perciformes,MEL,4,,Symphodus.melanocercus,1,Sala - PEW
5096,PIP1BF,PIPERI,PIP,1,1PIP,B,1435,PIP1BF,,Summer,YES,1,438,438,1992,16,1.17,39.333,24.327,3,08-‹š”,10,25,5,125,Sparidae,Perciformes,SARGUS,4,,Diplodus.sargus,9,Sala - PEW
5099,PIP1BF,PIPERI,PIP,1,1PIP,B,1435,PIP1BF,,Summer,YES,1,438,438,1992,16,1.17,39.333,24.327,3,08-‹š”,10,25,5,125,Labridae,Perciformes,TINCA,4,,Symphodus.tinca,2,Sala - PEW
5107,PIP1CF,PIPERI,PIP,1,1PIP,C,1436,PIP1CF,,Summer,YES,1,438,438,1992,16,1.47,39.333,24.327,3,08-‹š”,10,25,5,125,Serranidae,Perciformes,CABR,8,,Serranus.cabrilla,2,Sala - PEW
5100,PIP1CF,PIPERI,PIP,1,1PIP,C,1436,PIP1CF,,Summer,YES,1,438,438,1992,16,1.47,39.333,24.327,3,08-‹š”,10,25,5,125,Labridae,Perciformes,CHROM,8,,Chromis.chromis,100,Sala - PEW
5101,PIP1CF,PIPERI,PIP,1,1PIP,C,1436,PIP1CF,,Summer,YES,1,438,438,1992,16,1.47,39.333,24.327,3,08-‹š”,10,25,5,125,Labridae,Perciformes,CJ,8,,Coris.julis,11,Sala - PEW
5103,PIP1CF,PIPERI,PIP,1,1PIP,C,1436,PIP1CF,,Summer,YES,1,438,438,1992,16,1.47,39.333,24.327,3,08-‹š”,10,25,5,125,Labridae,Perciformes,DIPV,8,,Diplodus.vulgaris,1,Sala - PEW
5108,PIP1CF,PIPERI,PIP,1,1PIP,C,1436,PIP1CF,,Summer,YES,1,438,438,1992,16,1.47,39.333,24.327,3,08-‹š”,10,25,5,125,Labridae,Perciformes,MEL,8,,Symphodus.melanocercus,1,Sala - PEW
5104,PIP1CF,PIPERI,PIP,1,1PIP,C,1436,PIP1CF,,Summer,YES,1,438,438,1992,16,1.47,39.333,24.327,3,08-‹š”,10,25,5,125,Sparidae,Perciformes,OBLA,8,,Oblada.melanura,15,Sala - PEW
5109,PIP1CF,PIPERI,PIP,1,1PIP,C,1436,PIP1CF,,Summer,YES,1,438,438,1992,16,1.47,39.333,24.327,3,08-‹š”,10,25,5,125,Labridae,Perciformes,OCE,8,,Symphodus.ocellatus,1,Sala - PEW
5111,PIP1CF,PIPERI,PIP,1,1PIP,C,1436,PIP1CF,,Summer,YES,1,438,438,1992,16,1.47,39.333,24.327,3,08-‹š”,10,25,5,125,Labridae,Perciformes,PAVO,8,,Thalassoma.pavo,8,Sala - PEW
5102,PIP1CF,PIPERI,PIP,1,1PIP,C,1436,PIP1CF,,Summer,YES,1,438,438,1992,16,1.47,39.333,24.327,3,08-‹š”,10,25,5,125,Sparidae,Perciformes,SARGUS,8,,Diplodus.sargus,3,Sala - PEW
5105,PIP1CF,PIPERI,PIP,1,1PIP,C,1436,PIP1CF,,Summer,YES,1,438,438,1992,16,1.47,39.333,24.327,3,08-‹š”,10,25,5,125,Sparidae,Perciformes,SARPA,8,,Sarpa.salpa,3,Sala - PEW
5110,PIP1CF,PIPERI,PIP,1,1PIP,C,1436,PIP1CF,,Summer,YES,1,438,438,1992,16,1.47,39.333,24.327,3,08-‹š”,10,25,5,125,Labridae,Perciformes,TINCA,8,,Symphodus.tinca,6,Sala - PEW
5106,PIP1CF,PIPERI,PIP,1,1PIP,C,1436,PIP1CF,,Summer,YES,1,438,438,1992,16,1.47,39.333,24.327,3,08-‹š”,10,25,5,125,Sciaenidae,Perciformes,UMBRA,8,,Sciana.umbra,1,Sala - PEW
5120,PIP2AF,PIPERI,PIP,2,2PIP,A,1437,PIP2AF,,Summer,YES,1,438,438,1992,16,1.22,39.345,24.329,3,08-‹š”,10,25,5,125,Serranidae,Perciformes,CABR,6,,Serranus.cabrilla,1,Sala - PEW
5112,PIP2AF,PIPERI,PIP,2,2PIP,A,1437,PIP2AF,,Summer,YES,1,438,438,1992,16,1.22,39.345,24.329,3,08-‹š”,10,25,5,125,Labridae,Perciformes,CHROM,6,,Chromis.chromis,130,Sala - PEW
5113,PIP2AF,PIPERI,PIP,2,2PIP,A,1437,PIP2AF,,Summer,YES,1,438,438,1992,16,1.22,39.345,24.329,3,08-‹š”,10,25,5,125,Labridae,Perciformes,CJ,6,,Coris.julis,7,Sala - PEW
5114,PIP2AF,PIPERI,PIP,2,2PIP,A,1437,PIP2AF,,Summer,YES,1,438,438,1992,16,1.22,39.345,24.329,3,08-‹š”,10,25,5,125,Labridae,Perciformes,DIPV,6,,Diplodus.vulgaris,4,Sala - PEW
5115,PIP2AF,PIPERI,PIP,2,2PIP,A,1437,PIP2AF,,Summer,YES,1,438,438,1992,16,1.22,39.345,24.329,3,08-‹š”,10,25,5,125,Labridae,Perciformes,LM,6,,Labrus.merula,1,Sala - PEW
5118,PIP2AF,PIPERI,PIP,2,2PIP,A,1437,PIP2AF,,Summer,YES,1,438,438,1992,16,1.22,39.345,24.329,3,08-‹š”,10,25,5,125,Scorpaenidae,Scorpaeniformes,MADER,6,,Scorpaena.maderensis,1,Sala - PEW
5116,PIP2AF,PIPERI,PIP,2,2PIP,A,1437,PIP2AF,,Summer,YES,1,438,438,1992,16,1.22,39.345,24.329,3,08-‹š”,10,25,5,125,Sparidae,Perciformes,OBLA,6,,Oblada.melanura,17,Sala - PEW
5122,PIP2AF,PIPERI,PIP,2,2PIP,A,1437,PIP2AF,,Summer,YES,1,438,438,1992,16,1.22,39.345,24.329,3,08-‹š”,10,25,5,125,Labridae,Perciformes,PAVO,6,,Thalassoma.pavo,1,Sala - PEW
5119,PIP2AF,PIPERI,PIP,2,2PIP,A,1437,PIP2AF,,Summer,YES,1,438,438,1992,16,1.22,39.345,24.329,3,08-‹š”,10,25,5,125,Scorpaenidae,Scorpaeniformes,SCROFA,6,,Scorpaena.scrofa,2,Sala - PEW
5121,PIP2AF,PIPERI,PIP,2,2PIP,A,1437,PIP2AF,,Summer,YES,1,438,438,1992,16,1.22,39.345,24.329,3,08-‹š”,10,25,5,125,Labridae,Perciformes,TINCA,6,,Symphodus.tinca,2,Sala - PEW
5117,PIP2AF,PIPERI,PIP,2,2PIP,A,1437,PIP2AF,,Summer,YES,1,438,438,1992,16,1.22,39.345,24.329,3,08-‹š”,10,25,5,125,Sciaenidae,Perciformes,UMBRA,6,,Sciana.umbra,1,Sala - PEW
5123,PIP2BF,PIPERI,PIP,2,2PIP,B,1438,PIP2BF,,Summer,YES,1,438,438,1992,16,1.1,39.345,24.329,3,08-‹š”,10,25,5,125,Labridae,Perciformes,CHROM,6,,Chromis.chromis,200,Sala - PEW
5124,PIP2BF,PIPERI,PIP,2,2PIP,B,1438,PIP2BF,,Summer,YES,1,438,438,1992,16,1.1,39.345,24.329,3,08-‹š”,10,25,5,125,Labridae,Perciformes,CJ,6,,Coris.julis,12,Sala - PEW
5125,PIP2BF,PIPERI,PIP,2,2PIP,B,1438,PIP2BF,,Summer,YES,1,438,438,1992,16,1.1,39.345,24.329,3,08-‹š”,10,25,5,125,Labridae,Perciformes,DIPV,6,,Diplodus.vulgaris,7,Sala - PEW
5126,PIP2BF,PIPERI,PIP,2,2PIP,B,1438,PIP2BF,,Summer,YES,1,438,438,1992,16,1.1,39.345,24.329,3,08-‹š”,10,25,5,125,Sparidae,Perciformes,OBLA,6,,Oblada.melanura,5,Sala - PEW
5129,PIP2BF,PIPERI,PIP,2,2PIP,B,1438,PIP2BF,,Summer,YES,1,438,438,1992,16,1.1,39.345,24.329,3,08-‹š”,10,25,5,125,Labridae,Perciformes,PAVO,6,,Thalassoma.pavo,2,Sala - PEW
5127,PIP2BF,PIPERI,PIP,2,2PIP,B,1438,PIP2BF,,Summer,YES,1,438,438,1992,16,1.1,39.345,24.329,3,08-‹š”,10,25,5,125,Serranidae,Perciformes,SCRIBA,6,,Serranus.scriba,1,Sala - PEW
5128,PIP2BF,PIPERI,PIP,2,2PIP,B,1438,PIP2BF,,Summer,YES,1,438,438,1992,16,1.1,39.345,24.329,3,08-‹š”,10,25,5,125,Sparidae,Perciformes,SPICARA,6,,Spicara.maena,7,Sala - PEW
5137,PIP2CF,PIPERI,PIP,2,2PIP,C,1439,PIP2CF,,Summer,YES,1,438,438,1992,16,1.38,39.345,24.329,3,08-‹š”,10,25,5,125,Serranidae,Perciformes,CABR,10,,Serranus.cabrilla,4,Sala - PEW
5130,PIP2CF,PIPERI,PIP,2,2PIP,C,1439,PIP2CF,,Summer,YES,1,438,438,1992,16,1.38,39.345,24.329,3,08-‹š”,10,25,5,125,Labridae,Perciformes,CHROM,10,,Chromis.chromis,200,Sala - PEW
5131,PIP2CF,PIPERI,PIP,2,2PIP,C,1439,PIP2CF,,Summer,YES,1,438,438,1992,16,1.38,39.345,24.329,3,08-‹š”,10,25,5,125,Labridae,Perciformes,CJ,10,,Coris.julis,16,Sala - PEW
5132,PIP2CF,PIPERI,PIP,2,2PIP,C,1439,PIP2CF,,Summer,YES,1,438,438,1992,16,1.38,39.345,24.329,3,08-‹š”,10,25,5,125,Labridae,Perciformes,DANNUL,10,,Diplodus.annularis,3,Sala - PEW
5133,PIP2CF,PIPERI,PIP,2,2PIP,C,1439,PIP2CF,,Summer,YES,1,438,438,1992,16,1.38,39.345,24.329,3,08-‹š”,10,25,5,125,Labridae,Perciformes,DIPV,10,,Diplodus.vulgaris,2,Sala - PEW
5136,PIP2CF,PIPERI,PIP,2,2PIP,C,1439,PIP2CF,,Summer,YES,1,438,438,1992,16,1.38,39.345,24.329,3,08-‹š”,10,25,5,125,Scorpaenidae,Scorpaeniformes,MADER,10,,Scorpaena.maderensis,1,Sala - PEW
5134,PIP2CF,PIPERI,PIP,2,2PIP,C,1439,PIP2CF,,Summer,YES,1,438,438,1992,16,1.38,39.345,24.329,3,08-‹š”,10,25,5,125,Mugilidae,Mugiliformes,MSUR,10,,Mullus.surmuletus,1,Sala - PEW
5135,PIP2CF,PIPERI,PIP,2,2PIP,C,1439,PIP2CF,,Summer,YES,1,438,438,1992,16,1.38,39.345,24.329,3,08-‹š”,10,25,5,125,Sparidae,Perciformes,OBLA,10,,Oblada.melanura,10,Sala - PEW
5140,PIP2CF,PIPERI,PIP,2,2PIP,C,1439,PIP2CF,,Summer,YES,1,438,438,1992,16,1.38,39.345,24.329,3,08-‹š”,10,25,5,125,Labridae,Perciformes,OCE,10,,Symphodus.ocellatus,5,Sala - PEW
5143,PIP2CF,PIPERI,PIP,2,2PIP,C,1439,PIP2CF,,Summer,YES,1,438,438,1992,16,1.38,39.345,24.329,3,08-‹š”,10,25,5,125,Labridae,Perciformes,PAVO,10,,Thalassoma.pavo,7,Sala - PEW
5141,PIP2CF,PIPERI,PIP,2,2PIP,C,1439,PIP2CF,,Summer,YES,1,438,438,1992,16,1.38,39.345,24.329,3,08-‹š”,10,25,5,125,Labridae,Perciformes,ROS,10,,Symphodus.rostratus,1,Sala - PEW
5138,PIP2CF,PIPERI,PIP,2,2PIP,C,1439,PIP2CF,,Summer,YES,1,438,438,1992,16,1.38,39.345,24.329,3,08-‹š”,10,25,5,125,Serranidae,Perciformes,SCRIBA,10,,Serranus.scriba,1,Sala - PEW
5139,PIP2CF,PIPERI,PIP,2,2PIP,C,1439,PIP2CF,,Summer,YES,1,438,438,1992,16,1.38,39.345,24.329,3,08-‹š”,10,25,5,125,Sparidae,Perciformes,SPON,10,,Spondyliosoma.cantharus,2,Sala - PEW
5142,PIP2CF,PIPERI,PIP,2,2PIP,C,1439,PIP2CF,,Summer,YES,1,438,438,1992,16,1.38,39.345,24.329,3,08-‹š”,10,25,5,125,Labridae,Perciformes,TINCA,10,,Symphodus.tinca,7,Sala - PEW
5144,PIP3AF,PIPERI,PIP,3,3PIP,A,1440,PIP3AF,,Summer,YES,1,438,438,1992,16,1.41,39.358,24.334,3,08-‹š”,10,25,5,125,Apogonidae,Perciformes,AI,7,,Apogon.imberbis,1,Sala - PEW
5149,PIP3AF,PIPERI,PIP,3,3PIP,A,1440,PIP3AF,,Summer,YES,1,438,438,1992,16,1.41,39.358,24.334,3,08-‹š”,10,25,5,125,Serranidae,Perciformes,CABR,7,,Serranus.cabrilla,4,Sala - PEW
5145,PIP3AF,PIPERI,PIP,3,3PIP,A,1440,PIP3AF,,Summer,YES,1,438,438,1992,16,1.41,39.358,24.334,3,08-‹š”,10,25,5,125,Labridae,Perciformes,CHROM,7,,Chromis.chromis,70,Sala - PEW
5146,PIP3AF,PIPERI,PIP,3,3PIP,A,1440,PIP3AF,,Summer,YES,1,438,438,1992,16,1.41,39.358,24.334,3,08-‹š”,10,25,5,125,Labridae,Perciformes,CJ,7,,Coris.julis,22,Sala - PEW
5147,PIP3AF,PIPERI,PIP,3,3PIP,A,1440,PIP3AF,,Summer,YES,1,438,438,1992,16,1.41,39.358,24.334,3,08-‹š”,10,25,5,125,Labridae,Perciformes,DIPV,7,,Diplodus.vulgaris,7,Sala - PEW
5148,PIP3AF,PIPERI,PIP,3,3PIP,A,1440,PIP3AF,,Summer,YES,1,438,438,1992,16,1.41,39.358,24.334,3,08-‹š”,10,25,5,125,Epinephelinae,Perciformes,EMARG,7,,Epinephelus.marginatus,1,Sala - PEW
5153,PIP3AF,PIPERI,PIP,3,3PIP,A,1440,PIP3AF,,Summer,YES,1,438,438,1992,16,1.41,39.358,24.334,3,08-‹š”,10,25,5,125,Labridae,Perciformes,PAVO,7,,Thalassoma.pavo,9,Sala - PEW
5150,PIP3AF,PIPERI,PIP,3,3PIP,A,1440,PIP3AF,,Summer,YES,1,438,438,1992,16,1.41,39.358,24.334,3,08-‹š”,10,25,5,125,Serranidae,Perciformes,SCRIBA,7,,Serranus.scriba,2,Sala - PEW
5151,PIP3AF,PIPERI,PIP,3,3PIP,A,1440,PIP3AF,,Summer,YES,1,438,438,1992,16,1.41,39.358,24.334,3,08-‹š”,10,25,5,125,Sparidae,Perciformes,SPON,7,,Spondyliosoma.cantharus,1,Sala - PEW
5152,PIP3AF,PIPERI,PIP,3,3PIP,A,1440,PIP3AF,,Summer,YES,1,438,438,1992,16,1.41,39.358,24.334,3,08-‹š”,10,25,5,125,Labridae,Perciformes,TINCA,7,,Symphodus.tinca,5,Sala - PEW
5156,PIP3BF,PIPERI,PIP,3,3PIP,B,1441,PIP3BF,,Summer,YES,1,438,438,1992,16,1.22,39.358,24.334,3,08-‹š”,10,25,5,125,Serranidae,Perciformes,CABR,5,,Serranus.cabrilla,1,Sala - PEW
5154,PIP3BF,PIPERI,PIP,3,3PIP,B,1441,PIP3BF,,Summer,YES,1,438,438,1992,16,1.22,39.358,24.334,3,08-‹š”,10,25,5,125,Labridae,Perciformes,CJ,5,,Coris.julis,18,Sala - PEW
5155,PIP3BF,PIPERI,PIP,3,3PIP,B,1441,PIP3BF,,Summer,YES,1,438,438,1992,16,1.22,39.358,24.334,3,08-‹š”,10,25,5,125,Labridae,Perciformes,DIPV,5,,Diplodus.vulgaris,3,Sala - PEW
5160,PIP3BF,PIPERI,PIP,3,3PIP,B,1441,PIP3BF,,Summer,YES,1,438,438,1992,16,1.22,39.358,24.334,3,08-‹š”,10,25,5,125,Labridae,Perciformes,MEL,5,,Symphodus.melanocercus,1,Sala - PEW
5157,PIP3BF,PIPERI,PIP,3,3PIP,B,1441,PIP3BF,,Summer,YES,1,438,438,1992,16,1.22,39.358,24.334,3,08-‹š”,10,25,5,125,Serranidae,Perciformes,SCRIBA,5,,Serranus.scriba,1,Sala - PEW
5159,PIP3BF,PIPERI,PIP,3,3PIP,B,1441,PIP3BF,,Summer,YES,1,438,438,1992,16,1.22,39.358,24.334,3,08-‹š”,10,25,5,125,Labridae,Perciformes,SMED,5,,Symphodus.mediterraneus,2,Sala - PEW
5158,PIP3BF,PIPERI,PIP,3,3PIP,B,1441,PIP3BF,,Summer,YES,1,438,438,1992,16,1.22,39.358,24.334,3,08-‹š”,10,25,5,125,Sparidae,Perciformes,SPON,5,,Spondyliosoma.cantharus,8,Sala - PEW
5161,PIP3BF,PIPERI,PIP,3,3PIP,B,1441,PIP3BF,,Summer,YES,1,438,438,1992,16,1.22,39.358,24.334,3,08-‹š”,10,25,5,125,Labridae,Perciformes,TINCA,5,,Symphodus.tinca,6,Sala - PEW
5166,PIP3CF,PIPERI,PIP,3,3PIP,C,1442,PIP3CF,,Summer,YES,1,438,438,1992,16,1.49,39.358,24.334,3,08-‹š”,10,25,5,125,Serranidae,Perciformes,CABR,6,,Serranus.cabrilla,2,Sala - PEW
5162,PIP3CF,PIPERI,PIP,3,3PIP,C,1442,PIP3CF,,Summer,YES,1,438,438,1992,16,1.49,39.358,24.334,3,08-‹š”,10,25,5,125,Labridae,Perciformes,CHROM,6,,Chromis.chromis,100,Sala - PEW
5163,PIP3CF,PIPERI,PIP,3,3PIP,C,1442,PIP3CF,,Summer,YES,1,438,438,1992,16,1.49,39.358,24.334,3,08-‹š”,10,25,5,125,Labridae,Perciformes,CJ,6,,Coris.julis,30,Sala - PEW
5169,PIP3CF,PIPERI,PIP,3,3PIP,C,1442,PIP3CF,,Summer,YES,1,438,438,1992,16,1.49,39.358,24.334,3,08-‹š”,10,25,5,125,Labridae,Perciformes,DOD,6,,Symphodus.doderleini,1,Sala - PEW
5164,PIP3CF,PIPERI,PIP,3,3PIP,C,1442,PIP3CF,,Summer,YES,1,438,438,1992,16,1.49,39.358,24.334,3,08-‹š”,10,25,5,125,Sparidae,Perciformes,OBLA,6,,Oblada.melanura,12,Sala - PEW
5171,PIP3CF,PIPERI,PIP,3,3PIP,C,1442,PIP3CF,,Summer,YES,1,438,438,1992,16,1.49,39.358,24.334,3,08-‹š”,10,25,5,125,Labridae,Perciformes,PAVO,6,,Thalassoma.pavo,8,Sala - PEW
5167,PIP3CF,PIPERI,PIP,3,3PIP,C,1442,PIP3CF,,Summer,YES,1,438,438,1992,16,1.49,39.358,24.334,3,08-‹š”,10,25,5,125,Serranidae,Perciformes,SCRIBA,6,,Serranus.scriba,1,Sala - PEW
5168,PIP3CF,PIPERI,PIP,3,3PIP,C,1442,PIP3CF,,Summer,YES,1,438,438,1992,16,1.49,39.358,24.334,3,08-‹š”,10,25,5,125,Sparidae,Perciformes,SPON,6,,Spondyliosoma.cantharus,1,Sala - PEW
5170,PIP3CF,PIPERI,PIP,3,3PIP,C,1442,PIP3CF,,Summer,YES,1,438,438,1992,16,1.49,39.358,24.334,3,08-‹š”,10,25,5,125,Labridae,Perciformes,TINCA,6,,Symphodus.tinca,3,Sala - PEW
5165,PIP3CF,PIPERI,PIP,3,3PIP,C,1442,PIP3CF,,Summer,YES,1,438,438,1992,16,1.49,39.358,24.334,3,08-‹š”,10,25,5,125,Sciaenidae,Perciformes,UMBRA,6,,Sciana.umbra,1,Sala - PEW
5172,PIP4AF,PIPERI,PIP,4,4PIP,A,1443,PIP4AF,,Summer,YES,1,438,438,1992,16,1.57,39.37,24.331,3,08-‹š”,10,25,5,125,Apogonidae,Perciformes,AI,8,,Apogon.imberbis,4,Sala - PEW
5178,PIP4AF,PIPERI,PIP,4,4PIP,A,1443,PIP4AF,,Summer,YES,1,438,438,1992,16,1.57,39.37,24.331,3,08-‹š”,10,25,5,125,Serranidae,Perciformes,CABR,8,,Serranus.cabrilla,2,Sala - PEW
5173,PIP4AF,PIPERI,PIP,4,4PIP,A,1443,PIP4AF,,Summer,YES,1,438,438,1992,16,1.57,39.37,24.331,3,08-‹š”,10,25,5,125,Labridae,Perciformes,CHROM,8,,Chromis.chromis,20,Sala - PEW
5174,PIP4AF,PIPERI,PIP,4,4PIP,A,1443,PIP4AF,,Summer,YES,1,438,438,1992,16,1.57,39.37,24.331,3,08-‹š”,10,25,5,125,Labridae,Perciformes,CJ,8,,Coris.julis,16,Sala - PEW
5175,PIP4AF,PIPERI,PIP,4,4PIP,A,1443,PIP4AF,,Summer,YES,1,438,438,1992,16,1.57,39.37,24.331,3,08-‹š”,10,25,5,125,Labridae,Perciformes,DIPV,8,,Diplodus.vulgaris,2,Sala - PEW
5176,PIP4AF,PIPERI,PIP,4,4PIP,A,1443,PIP4AF,,Summer,YES,1,438,438,1992,16,1.57,39.37,24.331,3,08-‹š”,10,25,5,125,Sparidae,Perciformes,OBLA,8,,Oblada.melanura,15,Sala - PEW
5180,PIP4AF,PIPERI,PIP,4,4PIP,A,1443,PIP4AF,,Summer,YES,1,438,438,1992,16,1.57,39.37,24.331,3,08-‹š”,10,25,5,125,Labridae,Perciformes,PAVO,8,,Thalassoma.pavo,2,Sala - PEW
5179,PIP4AF,PIPERI,PIP,4,4PIP,A,1443,PIP4AF,,Summer,YES,1,438,438,1992,16,1.57,39.37,24.331,3,08-‹š”,10,25,5,125,Labridae,Perciformes,SMED,8,,Symphodus.mediterraneus,2,Sala - PEW
5177,PIP4AF,PIPERI,PIP,4,4PIP,A,1443,PIP4AF,,Summer,YES,1,438,438,1992,16,1.57,39.37,24.331,3,08-‹š”,10,25,5,125,Sciaenidae,Perciformes,UMBRA,8,,Sciana.umbra,1,Sala - PEW
5188,PIP4BF,PIPERI,PIP,4,4PIP,B,1444,PIP4BF,,Summer,YES,1,438,438,1992,16,2.2,39.37,24.331,3,08-‹š”,10,25,5,125,Serranidae,Perciformes,CABR,7,,Serranus.cabrilla,2,Sala - PEW
5181,PIP4BF,PIPERI,PIP,4,4PIP,B,1444,PIP4BF,,Summer,YES,1,438,438,1992,16,2.2,39.37,24.331,3,08-‹š”,10,25,5,125,Labridae,Perciformes,CHROM,7,,Chromis.chromis,80,Sala - PEW
5182,PIP4BF,PIPERI,PIP,4,4PIP,B,1444,PIP4BF,,Summer,YES,1,438,438,1992,16,2.2,39.37,24.331,3,08-‹š”,10,25,5,125,Labridae,Perciformes,CJ,7,,Coris.julis,2,Sala - PEW
5183,PIP4BF,PIPERI,PIP,4,4PIP,B,1444,PIP4BF,,Summer,YES,1,438,438,1992,16,2.2,39.37,24.331,3,08-‹š”,10,25,5,125,Sparidae,Perciformes,DENT,7,,Dentex.dentex,2,Sala - PEW
5184,PIP4BF,PIPERI,PIP,4,4PIP,B,1444,PIP4BF,,Summer,YES,1,438,438,1992,16,2.2,39.37,24.331,3,08-‹š”,10,25,5,125,Muraenidae,Anguilliformes,MHEL,7,,Muraena.helena,1,Sala - PEW
5185,PIP4BF,PIPERI,PIP,4,4PIP,B,1444,PIP4BF,,Summer,YES,1,438,438,1992,16,2.2,39.37,24.331,3,08-‹š”,10,25,5,125,Sparidae,Perciformes,OBLA,7,,Oblada.melanura,8,Sala - PEW
5190,PIP4BF,PIPERI,PIP,4,4PIP,B,1444,PIP4BF,,Summer,YES,1,438,438,1992,16,2.2,39.37,24.331,3,08-‹š”,10,25,5,125,Labridae,Perciformes,PAVO,7,,Thalassoma.pavo,2,Sala - PEW
5186,PIP4BF,PIPERI,PIP,4,4PIP,B,1444,PIP4BF,,Summer,YES,1,438,438,1992,16,2.2,39.37,24.331,3,08-‹š”,10,25,5,125,Sparidae,Perciformes,SARPA,7,,Sarpa.salpa,6,Sala - PEW
5189,PIP4BF,PIPERI,PIP,4,4PIP,B,1444,PIP4BF,,Summer,YES,1,438,438,1992,16,2.2,39.37,24.331,3,08-‹š”,10,25,5,125,Labridae,Perciformes,SMED,7,,Symphodus.mediterraneus,1,Sala - PEW
5187,PIP4BF,PIPERI,PIP,4,4PIP,B,1444,PIP4BF,,Summer,YES,1,438,438,1992,16,2.2,39.37,24.331,3,08-‹š”,10,25,5,125,Sciaenidae,Perciformes,UMBRA,7,,Sciana.umbra,1,Sala - PEW
5193,PIP4CF,PIPERI,PIP,4,4PIP,C,1445,PIP4CF,,Summer,YES,1,438,438,1992,16,1.49,39.37,24.331,3,08-‹š”,10,25,5,125,Serranidae,Perciformes,CABR,4,,Serranus.cabrilla,3,Sala - PEW
5191,PIP4CF,PIPERI,PIP,4,4PIP,C,1445,PIP4CF,,Summer,YES,1,438,438,1992,16,1.49,39.37,24.331,3,08-‹š”,10,25,5,125,Labridae,Perciformes,CHROM,4,,Chromis.chromis,150,Sala - PEW
5192,PIP4CF,PIPERI,PIP,4,4PIP,C,1445,PIP4CF,,Summer,YES,1,438,438,1992,16,1.49,39.37,24.331,3,08-‹š”,10,25,5,125,Labridae,Perciformes,CJ,4,,Coris.julis,19,Sala - PEW
5196,PIP4CF,PIPERI,PIP,4,4PIP,C,1445,PIP4CF,,Summer,YES,1,438,438,1992,16,1.49,39.37,24.331,3,08-‹š”,10,25,5,125,Labridae,Perciformes,PAVO,4,,Thalassoma.pavo,18,Sala - PEW
5194,PIP4CF,PIPERI,PIP,4,4PIP,C,1445,PIP4CF,,Summer,YES,1,438,438,1992,16,1.49,39.37,24.331,3,08-‹š”,10,25,5,125,Labridae,Perciformes,SMED,4,,Symphodus.mediterraneus,1,Sala - PEW
5195,PIP4CF,PIPERI,PIP,4,4PIP,C,1445,PIP4CF,,Summer,YES,1,438,438,1992,16,1.49,39.37,24.331,3,08-‹š”,10,25,5,125,Labridae,Perciformes,TINCA,4,,Symphodus.tinca,1,Sala - PEW
5204,PIP5AF,PIPERI,PIP,5,5PIP,A,1446,PIP5AF,,Summer,YES,1,438,438,1992,16,1.34,39.368,24.322,3,08-‹š”,10,25,5,125,Serranidae,Perciformes,CABR,7,,Serranus.cabrilla,2,Sala - PEW
5197,PIP5AF,PIPERI,PIP,5,5PIP,A,1446,PIP5AF,,Summer,YES,1,438,438,1992,16,1.34,39.368,24.322,3,08-‹š”,10,25,5,125,Serranidae,Perciformes,CHEL,7,,Chelon.labrosus,1,Sala - PEW
